20, 7, 13, 11, 20.8, 25, 0, 3.5, 25, 1, 5.4, 25, 0, 4.75, 25, 0, 0.6, 25, bert, roberta
21, 8, 13, 11, 20.61904761904762, 25, 0, 3.619047619047619, 25, 1, 5.523809523809524, 25, 0, 4.9523809523809526, 25, 0, 0.5714285714285714, 25, bert, roberta
22, 9, 13, 11, 20.227272727272727, 25, 0, 3.6818181818181817, 25, 1, 5.636363636363637, 25, 0, 4.954545454545454, 25, 0, 0.5454545454545454, 25, bert, roberta
23, 9, 14, 11, 20.434782608695652, 25, 0, 3.8260869565217392, 25, 1, 5.6521739130434785, 25, 0, 5.043478260869565, 25, 0, 0.5217391304347826, 25, bert, roberta
24, 10, 14, 11, 20.125, 25, 0, 3.8333333333333335, 25, 1, 5.75, 25, 0, 5.083333333333333, 25, 0, 0.5, 25, bert, roberta
25, 10, 15, 11, 20.32, 25, 0, 3.68, 25, 1, 5.6, 25, 0, 4.96, 25, 0, 0.52, 25, bert, roberta
26, 11, 15, 9, 19.884615384615383, 25, 0, 3.6153846153846154, 25, 1, 5.6923076923076925, 25, 0, 4.923076923076923, 25, 0, 0.5, 25, bert, roberta
27, 12, 15, 9, 19.51851851851852, 25, 0, 3.6666666666666665, 25, 1, 5.777777777777778, 25, 0, 4.814814814814815, 25, 0, 0.48148148148148145, 25, bert, roberta
28, 13, 15, 9, 19.214285714285715, 25, 0, 3.642857142857143, 25, 1, 5.857142857142857, 25, 0, 4.821428571428571, 25, 0, 0.4642857142857143, 25, bert, roberta
29, 13, 16, 9, 19.413793103448278, 25, 0, 3.586206896551724, 25, 1, 5.758620689655173, 25, 0, 4.758620689655173, 25, 0, 0.4827586206896552, 25, bert, roberta
30, 13, 17, 9, 19.6, 25, 0, 3.566666666666667, 25, 1, 5.766666666666667, 25, 0, 4.666666666666667, 25, 0, 0.5, 25, bert, roberta
31, 14, 17, 9, 19.387096774193548, 25, 0, 3.5483870967741935, 25, 1, 5.838709677419355, 25, 0, 4.774193548387097, 25, 0, 0.4838709677419355, 25, bert, roberta
1, 1, 0, 6, 6.0, 6, 0, 0.0, 6, 8, 8.0, 8, 2, 2.0, 6, 0, 0.0, 6, bert, distilbert
2, 2, 0, 6, 7.0, 8, 0, 0.5, 8, 8, 8.0, 8, 2, 3.0, 8, 0, 0.0, 8, bert, distilbert
3, 2, 1, 6, 13.0, 25, 0, 0.6666666666666666, 25, 4, 6.666666666666667, 25, 2, 2.6666666666666665, 25, 0, 0.3333333333333333, 25, bert, distilbert
4, 3, 1, 5, 11.0, 25, 0, 0.5, 25, 4, 7.0, 25, 1, 2.25, 25, 0, 0.25, 25, bert, distilbert
5, 4, 1, 5, 10.4, 25, 0, 0.4, 25, 4, 7.2, 25, 1, 2.4, 25, 0, 0.2, 25, bert, distilbert
6, 5, 1, 5, 10.333333333333334, 25, 0, 0.8333333333333334, 25, 4, 7.333333333333333, 25, 1, 2.5, 25, 0, 0.16666666666666666, 25, bert, distilbert
7, 6, 1, 5, 9.714285714285714, 25, 0, 0.8571428571428571, 25, 4, 7.428571428571429, 25, 0, 2.142857142857143, 25, 0, 0.14285714285714285, 25, bert, distilbert
8, 7, 1, 5, 10.125, 25, 0, 1.375, 25, 4, 7.5, 25, 0, 2.625, 25, 0, 0.125, 25, bert, distilbert
9, 8, 1, 5, 9.88888888888889, 25, 0, 1.4444444444444444, 25, 4, 7.555555555555555, 25, 0, 2.6666666666666665, 25, 0, 0.1111111111111111, 25, bert, distilbert
10, 9, 1, 5, 9.5, 25, 0, 1.3, 25, 4, 7.6, 25, 0, 2.6, 25, 0, 0.1, 25, bert, distilbert
11, 10, 1, 5, 9.363636363636363, 25, 0, 1.3636363636363635, 25, 4, 7.636363636363637, 25, 0, 2.727272727272727, 25, 0, 0.09090909090909091, 25, bert, distilbert
12, 10, 2, 5, 10.666666666666666, 25, 0, 1.3333333333333333, 25, 3, 7.25, 25, 0, 2.6666666666666665, 25, 0, 0.16666666666666666, 25, bert, distilbert
13, 11, 2, 5, 10.23076923076923, 25, 0, 1.2307692307692308, 25, 3, 7.3076923076923075, 25, 0, 2.6153846153846154, 25, 0, 0.15384615384615385, 25, bert, distilbert
14, 12, 2, 5, 10.071428571428571, 25, 0, 1.2142857142857142, 25, 3, 7.357142857142857, 25, 0, 2.642857142857143, 25, 0, 0.14285714285714285, 25, bert, distilbert
15, 13, 2, 5, 9.933333333333334, 25, 0, 1.3333333333333333, 25, 3, 7.4, 25, 0, 2.6666666666666665, 25, 0, 0.13333333333333333, 25, bert, distilbert
